,id_start,id_end,distance,moto,car,rv,bus,truck,start_day,end_day,start_time,end_time
306,1001412,1001470,334.0,213.76,320.64,400.8,587.84,961.92,Monday,Friday,00:00:00,10:00:00
306,1001412,1001470,334.0,320.64,480.96,601.2,881.76,1442.88,Thuesday,Saturday,10:00:00,18:00:00
306,1001412,1001470,334.0,213.76,320.64,400.8,587.84,961.92,Wednesday,Sunday,18:00:00,23:59:59
306,1001412,1001470,334.0,187.04,280.56,350.7,514.36,841.68,Saturday,Sunday,00:00:00,23:59:59
307,1001412,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Monday,Friday,00:00:00,10:00:00
307,1001412,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Thuesday,Saturday,10:00:00,18:00:00
307,1001412,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,Sunday,18:00:00,23:59:59
307,1001412,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,Sunday,00:00:00,23:59:59
308,1001414,1001400,112.49999999999999,72.0,108.0,135.0,198.0,324.0,Monday,Friday,00:00:00,10:00:00
308,1001414,1001400,112.49999999999999,108.0,162.0,202.5,297.0,486.0,Thuesday,Saturday,10:00:00,18:00:00
308,1001414,1001400,112.49999999999999,72.0,108.0,135.0,198.0,324.0,Wednesday,Sunday,18:00:00,23:59:59
308,1001414,1001400,112.49999999999999,63.0,94.5,118.12,173.25,283.5,Saturday,Sunday,00:00:00,23:59:59
309,1001414,1001402,102.8,65.79,98.69,123.36,180.93,296.06,Monday,Friday,00:00:00,10:00:00
309,1001414,1001402,102.8,98.69,148.03,185.04,271.39,444.1,Thuesday,Saturday,10:00:00,18:00:00
309,1001414,1001402,102.8,65.79,98.69,123.36,180.93,296.06,Wednesday,Sunday,18:00:00,23:59:59
309,1001414,1001402,102.8,57.57,86.35,107.94,158.31,259.06,Saturday,Sunday,00:00:00,23:59:59
310,1001414,1001404,82.60000000000001,52.86,79.3,99.12,145.38,237.89,Monday,Friday,00:00:00,10:00:00
310,1001414,1001404,82.60000000000001,79.3,118.94,148.68,218.06,356.83,Thuesday,Saturday,10:00:00,18:00:00
310,1001414,1001404,82.60000000000001,52.86,79.3,99.12,145.38,237.89,Wednesday,Sunday,18:00:00,23:59:59
310,1001414,1001404,82.60000000000001,46.26,69.38,86.73,127.2,208.15,Saturday,Sunday,00:00:00,23:59:59
311,1001414,1001406,66.6,42.62,63.94,79.92,117.22,191.81,Monday,Friday,00:00:00,10:00:00
311,1001414,1001406,66.6,63.94,95.9,119.88,175.82,287.71,Thuesday,Saturday,10:00:00,18:00:00
311,1001414,1001406,66.6,42.62,63.94,79.92,117.22,191.81,Wednesday,Sunday,18:00:00,23:59:59
311,1001414,1001406,66.6,37.3,55.94,69.93,102.56,167.83,Saturday,Sunday,00:00:00,23:59:59
312,1001414,1001408,44.9,28.74,43.1,53.88,79.02,129.31,Monday,Friday,00:00:00,10:00:00
312,1001414,1001408,44.9,43.1,64.66,80.82,118.54,193.97,Thuesday,Saturday,10:00:00,18:00:00
312,1001414,1001408,44.9,28.74,43.1,53.88,79.02,129.31,Wednesday,Sunday,18:00:00,23:59:59
312,1001414,1001408,44.9,25.14,37.72,47.14,69.15,113.15,Saturday,Sunday,00:00:00,23:59:59
313,1001414,1001410,33.8,21.63,32.45,40.56,59.49,97.34,Monday,Friday,00:00:00,10:00:00
313,1001414,1001410,33.8,32.45,48.67,60.84,89.23,146.02,Thuesday,Saturday,10:00:00,18:00:00
313,1001414,1001410,33.8,21.63,32.45,40.56,59.49,97.34,Wednesday,Sunday,18:00:00,23:59:59
313,1001414,1001410,33.8,18.93,28.39,35.49,52.05,85.18,Saturday,Sunday,00:00:00,23:59:59
314,1001414,1001412,18.2,11.65,17.47,21.84,32.03,52.42,Monday,Friday,00:00:00,10:00:00
314,1001414,1001412,18.2,17.47,26.21,32.76,48.05,78.62,Thuesday,Saturday,10:00:00,18:00:00
314,1001414,1001412,18.2,11.65,17.47,21.84,32.03,52.42,Wednesday,Sunday,18:00:00,23:59:59
314,1001414,1001412,18.2,10.19,15.29,19.11,28.03,45.86,Saturday,Sunday,00:00:00,23:59:59
315,1001414,1001416,13.2,8.45,12.67,15.84,23.23,38.02,Monday,Friday,00:00:00,10:00:00
315,1001414,1001416,13.2,12.67,19.01,23.76,34.85,57.02,Thuesday,Saturday,10:00:00,18:00:00
315,1001414,1001416,13.2,8.45,12.67,15.84,23.23,38.02,Wednesday,Sunday,18:00:00,23:59:59
315,1001414,1001416,13.2,7.39,11.09,13.86,20.33,33.26,Saturday,Sunday,00:00:00,23:59:59
316,1001414,1001418,26.799999999999997,17.15,25.73,32.16,47.17,77.18,Monday,Friday,00:00:00,10:00:00
316,1001414,1001418,26.799999999999997,25.73,38.59,48.24,70.75,115.78,Thuesday,Saturday,10:00:00,18:00:00
316,1001414,1001418,26.799999999999997,17.15,25.73,32.16,47.17,77.18,Wednesday,Sunday,18:00:00,23:59:59
316,1001414,1001418,26.799999999999997,15.01,22.51,28.14,41.27,67.54,Saturday,Sunday,00:00:00,23:59:59
317,1001414,1001420,39.699999999999996,25.41,38.11,47.64,69.87,114.34,Monday,Friday,00:00:00,10:00:00
317,1001414,1001420,39.699999999999996,38.11,57.17,71.46,104.81,171.5,Thuesday,Saturday,10:00:00,18:00:00
317,1001414,1001420,39.699999999999996,25.41,38.11,47.64,69.87,114.34,Wednesday,Sunday,18:00:00,23:59:59
317,1001414,1001420,39.699999999999996,22.23,33.35,41.68,61.14,100.04,Saturday,Sunday,00:00:00,23:59:59
318,1001414,1001422,49.3,31.55,47.33,59.16,86.77,141.98,Monday,Friday,00:00:00,10:00:00
318,1001414,1001422,49.3,47.33,70.99,88.74,130.15,212.98,Thuesday,Saturday,10:00:00,18:00:00
318,1001414,1001422,49.3,31.55,47.33,59.16,86.77,141.98,Wednesday,Sunday,18:00:00,23:59:59
318,1001414,1001422,49.3,27.61,41.41,51.76,75.92,124.24,Saturday,Sunday,00:00:00,23:59:59
319,1001414,1001424,60.699999999999996,38.85,58.27,72.84,106.83,174.82,Monday,Friday,00:00:00,10:00:00
319,1001414,1001424,60.699999999999996,58.27,87.41,109.26,160.25,262.22,Thuesday,Saturday,10:00:00,18:00:00
319,1001414,1001424,60.699999999999996,38.85,58.27,72.84,106.83,174.82,Wednesday,Sunday,18:00:00,23:59:59
319,1001414,1001424,60.699999999999996,33.99,50.99,63.73,93.48,152.96,Saturday,Sunday,00:00:00,23:59:59
320,1001414,1001426,79.3,50.75,76.13,95.16,139.57,228.38,Monday,Friday,00:00:00,10:00:00
320,1001414,1001426,79.3,76.13,114.19,142.74,209.35,342.58,Thuesday,Saturday,10:00:00,18:00:00
320,1001414,1001426,79.3,50.75,76.13,95.16,139.57,228.38,Wednesday,Sunday,18:00:00,23:59:59
320,1001414,1001426,79.3,44.41,66.61,83.26,122.12,199.84,Saturday,Sunday,00:00:00,23:59:59
321,1001414,1001428,95.1,60.86,91.3,114.12,167.38,273.89,Monday,Friday,00:00:00,10:00:00
321,1001414,1001428,95.1,91.3,136.94,171.18,251.06,410.83,Thuesday,Saturday,10:00:00,18:00:00
321,1001414,1001428,95.1,60.86,91.3,114.12,167.38,273.89,Wednesday,Sunday,18:00:00,23:59:59
321,1001414,1001428,95.1,53.26,79.88,99.85,146.45,239.65,Saturday,Sunday,00:00:00,23:59:59
322,1001414,1001430,103.69999999999999,66.37,99.55,124.44,182.51,298.66,Monday,Friday,00:00:00,10:00:00
322,1001414,1001430,103.69999999999999,99.55,149.33,186.66,273.77,447.98,Thuesday,Saturday,10:00:00,18:00:00
322,1001414,1001430,103.69999999999999,66.37,99.55,124.44,182.51,298.66,Wednesday,Sunday,18:00:00,23:59:59
322,1001414,1001430,103.69999999999999,58.07,87.11,108.88,159.7,261.32,Saturday,Sunday,00:00:00,23:59:59
323,1001414,1001432,112.69999999999999,72.13,108.19,135.24,198.35,324.58,Monday,Friday,00:00:00,10:00:00
323,1001414,1001432,112.69999999999999,108.19,162.29,202.86,297.53,486.86,Thuesday,Saturday,10:00:00,18:00:00
323,1001414,1001432,112.69999999999999,72.13,108.19,135.24,198.35,324.58,Wednesday,Sunday,18:00:00,23:59:59
323,1001414,1001432,112.69999999999999,63.11,94.67,118.33,173.56,284.0,Saturday,Sunday,00:00:00,23:59:59
324,1001414,1001434,120.6,77.18,115.78,144.72,212.26,347.33,Monday,Friday,00:00:00,10:00:00
324,1001414,1001434,120.6,115.78,173.66,217.08,318.38,520.99,Thuesday,Saturday,10:00:00,18:00:00
324,1001414,1001434,120.6,77.18,115.78,144.72,212.26,347.33,Wednesday,Sunday,18:00:00,23:59:59
324,1001414,1001434,120.6,67.54,101.3,126.63,185.72,303.91,Saturday,Sunday,00:00:00,23:59:59
325,1001414,1001436,124.6,79.74,119.62,149.52,219.3,358.85,Monday,Friday,00:00:00,10:00:00
325,1001414,1001436,124.6,119.62,179.42,224.28,328.94,538.27,Thuesday,Saturday,10:00:00,18:00:00
325,1001414,1001436,124.6,79.74,119.62,149.52,219.3,358.85,Wednesday,Sunday,18:00:00,23:59:59
325,1001414,1001436,124.6,69.78,104.66,130.83,191.88,313.99,Saturday,Sunday,00:00:00,23:59:59
326,1001414,1001436,124.6,79.74,119.62,149.52,219.3,358.85,Monday,Friday,00:00:00,10:00:00
326,1001414,1001436,124.6,119.62,179.42,224.28,328.94,538.27,Thuesday,Saturday,10:00:00,18:00:00
326,1001414,1001436,124.6,79.74,119.62,149.52,219.3,358.85,Wednesday,Sunday,18:00:00,23:59:59
326,1001414,1001436,124.6,69.78,104.66,130.83,191.88,313.99,Saturday,Sunday,00:00:00,23:59:59
327,1001414,1001438,133.6,85.5,128.26,160.32,235.14,384.77,Monday,Friday,00:00:00,10:00:00
327,1001414,1001438,133.6,128.26,192.38,240.48,352.7,577.15,Thuesday,Saturday,10:00:00,18:00:00
327,1001414,1001438,133.6,85.5,128.26,160.32,235.14,384.77,Wednesday,Sunday,18:00:00,23:59:59
327,1001414,1001438,133.6,74.82,112.22,140.28,205.74,336.67,Saturday,Sunday,00:00:00,23:59:59
328,1001414,1001438,133.6,85.5,128.26,160.32,235.14,384.77,Monday,Friday,00:00:00,10:00:00
328,1001414,1001438,133.6,128.26,192.38,240.48,352.7,577.15,Thuesday,Saturday,10:00:00,18:00:00
328,1001414,1001438,133.6,85.5,128.26,160.32,235.14,384.77,Wednesday,Sunday,18:00:00,23:59:59
328,1001414,1001438,133.6,74.82,112.22,140.28,205.74,336.67,Saturday,Sunday,00:00:00,23:59:59
329,1001414,1001440,143.6,91.9,137.86,172.32,252.74,413.57,Monday,Friday,00:00:00,10:00:00
329,1001414,1001440,143.6,137.86,206.78,258.48,379.1,620.35,Thuesday,Saturday,10:00:00,18:00:00
329,1001414,1001440,143.6,91.9,137.86,172.32,252.74,413.57,Wednesday,Sunday,18:00:00,23:59:59
329,1001414,1001440,143.6,80.42,120.62,150.78,221.14,361.87,Saturday,Sunday,00:00:00,23:59:59
330,1001414,1001442,147.5,94.4,141.6,177.0,259.6,424.8,Monday,Friday,00:00:00,10:00:00
330,1001414,1001442,147.5,141.6,212.4,265.5,389.4,637.2,Thuesday,Saturday,10:00:00,18:00:00
330,1001414,1001442,147.5,94.4,141.6,177.0,259.6,424.8,Wednesday,Sunday,18:00:00,23:59:59
330,1001414,1001442,147.5,82.6,123.9,154.88,227.15,371.7,Saturday,Sunday,00:00:00,23:59:59
331,1001414,1001488,152.0,97.28,145.92,182.4,267.52,437.76,Monday,Friday,00:00:00,10:00:00
331,1001414,1001488,152.0,145.92,218.88,273.6,401.28,656.64,Thuesday,Saturday,10:00:00,18:00:00
331,1001414,1001488,152.0,97.28,145.92,182.4,267.52,437.76,Wednesday,Sunday,18:00:00,23:59:59
331,1001414,1001488,152.0,85.12,127.68,159.6,234.08,383.04,Saturday,Sunday,00:00:00,23:59:59
332,1001414,1004356,156.0,99.84,149.76,187.2,274.56,449.28,Monday,Friday,00:00:00,10:00:00
332,1001414,1004356,156.0,149.76,224.64,280.8,411.84,673.92,Thuesday,Saturday,10:00:00,18:00:00
332,1001414,1004356,156.0,99.84,149.76,187.2,274.56,449.28,Wednesday,Sunday,18:00:00,23:59:59
332,1001414,1004356,156.0,87.36,131.04,163.8,240.24,393.12,Saturday,Sunday,00:00:00,23:59:59
333,1001414,1004354,158.0,101.12,151.68,189.6,278.08,455.04,Monday,Friday,00:00:00,10:00:00
333,1001414,1004354,158.0,151.68,227.52,284.4,417.12,682.56,Thuesday,Saturday,10:00:00,18:00:00
333,1001414,1004354,158.0,101.12,151.68,189.6,278.08,455.04,Wednesday,Sunday,18:00:00,23:59:59
333,1001414,1004354,158.0,88.48,132.72,165.9,243.32,398.16,Saturday,Sunday,00:00:00,23:59:59
334,1001414,1004355,160.0,102.4,153.6,192.0,281.6,460.8,Monday,Friday,00:00:00,10:00:00
334,1001414,1004355,160.0,153.6,230.4,288.0,422.4,691.2,Thuesday,Saturday,10:00:00,18:00:00
334,1001414,1004355,160.0,102.4,153.6,192.0,281.6,460.8,Wednesday,Sunday,18:00:00,23:59:59
334,1001414,1004355,160.0,89.6,134.4,168.0,246.4,403.2,Saturday,Sunday,00:00:00,23:59:59
335,1001414,1001444,160.7,102.85,154.27,192.84,282.83,462.82,Monday,Friday,00:00:00,10:00:00
335,1001414,1001444,160.7,154.27,231.41,289.26,424.25,694.22,Thuesday,Saturday,10:00:00,18:00:00
335,1001414,1001444,160.7,102.85,154.27,192.84,282.83,462.82,Wednesday,Sunday,18:00:00,23:59:59
335,1001414,1001444,160.7,89.99,134.99,168.73,247.48,404.96,Saturday,Sunday,00:00:00,23:59:59
336,1001414,1001446,167.29999999999998,107.07,160.61,200.76,294.45,481.82,Monday,Friday,00:00:00,10:00:00
336,1001414,1001446,167.29999999999998,160.61,240.91,301.14,441.67,722.74,Thuesday,Saturday,10:00:00,18:00:00
336,1001414,1001446,167.29999999999998,107.07,160.61,200.76,294.45,481.82,Wednesday,Sunday,18:00:00,23:59:59
336,1001414,1001446,167.29999999999998,93.69,140.53,175.66,257.64,421.6,Saturday,Sunday,00:00:00,23:59:59
337,1001414,1001448,176.89999999999998,113.22,169.82,212.28,311.34,509.47,Monday,Friday,00:00:00,10:00:00
337,1001414,1001448,176.89999999999998,169.82,254.74,318.42,467.02,764.21,Thuesday,Saturday,10:00:00,18:00:00
337,1001414,1001448,176.89999999999998,113.22,169.82,212.28,311.34,509.47,Wednesday,Sunday,18:00:00,23:59:59
337,1001414,1001448,176.89999999999998,99.06,148.6,185.74,272.43,445.79,Saturday,Sunday,00:00:00,23:59:59
338,1001414,1001450,192.59999999999997,123.26,184.9,231.12,338.98,554.69,Monday,Friday,00:00:00,10:00:00
338,1001414,1001450,192.59999999999997,184.9,277.34,346.68,508.46,832.03,Thuesday,Saturday,10:00:00,18:00:00
338,1001414,1001450,192.59999999999997,123.26,184.9,231.12,338.98,554.69,Wednesday,Sunday,18:00:00,23:59:59
338,1001414,1001450,192.59999999999997,107.86,161.78,202.23,296.6,485.35,Saturday,Sunday,00:00:00,23:59:59
339,1001414,1001452,202.49999999999997,129.6,194.4,243.0,356.4,583.2,Monday,Friday,00:00:00,10:00:00
339,1001414,1001452,202.49999999999997,194.4,291.6,364.5,534.6,874.8,Thuesday,Saturday,10:00:00,18:00:00
339,1001414,1001452,202.49999999999997,129.6,194.4,243.0,356.4,583.2,Wednesday,Sunday,18:00:00,23:59:59
339,1001414,1001452,202.49999999999997,113.4,170.1,212.62,311.85,510.3,Saturday,Sunday,00:00:00,23:59:59
340,1001414,1001454,213.79999999999998,136.83,205.25,256.56,376.29,615.74,Monday,Friday,00:00:00,10:00:00
340,1001414,1001454,213.79999999999998,205.25,307.87,384.84,564.43,923.62,Thuesday,Saturday,10:00:00,18:00:00
340,1001414,1001454,213.79999999999998,136.83,205.25,256.56,376.29,615.74,Wednesday,Sunday,18:00:00,23:59:59
340,1001414,1001454,213.79999999999998,119.73,179.59,224.49,329.25,538.78,Saturday,Sunday,00:00:00,23:59:59
341,1001414,1001456,227.39999999999998,145.54,218.3,272.88,400.22,654.91,Monday,Friday,00:00:00,10:00:00
341,1001414,1001456,227.39999999999998,218.3,327.46,409.32,600.34,982.37,Thuesday,Saturday,10:00:00,18:00:00
341,1001414,1001456,227.39999999999998,145.54,218.3,272.88,400.22,654.91,Wednesday,Sunday,18:00:00,23:59:59
341,1001414,1001456,227.39999999999998,127.34,191.02,238.77,350.2,573.05,Saturday,Sunday,00:00:00,23:59:59
342,1001414,1001458,236.29999999999998,151.23,226.85,283.56,415.89,680.54,Monday,Friday,00:00:00,10:00:00
342,1001414,1001458,236.29999999999998,226.85,340.27,425.34,623.83,1020.82,Thuesday,Saturday,10:00:00,18:00:00
342,1001414,1001458,236.29999999999998,151.23,226.85,283.56,415.89,680.54,Wednesday,Sunday,18:00:00,23:59:59
342,1001414,1001458,236.29999999999998,132.33,198.49,248.11,363.9,595.48,Saturday,Sunday,00:00:00,23:59:59
343,1001414,1001460,241.39999999999998,154.5,231.74,289.68,424.86,695.23,Monday,Friday,00:00:00,10:00:00
343,1001414,1001460,241.39999999999998,231.74,347.62,434.52,637.3,1042.85,Thuesday,Saturday,10:00:00,18:00:00
343,1001414,1001460,241.39999999999998,154.5,231.74,289.68,424.86,695.23,Wednesday,Sunday,18:00:00,23:59:59
343,1001414,1001460,241.39999999999998,135.18,202.78,253.47,371.76,608.33,Saturday,Sunday,00:00:00,23:59:59
344,1001414,1001460,241.39999999999998,154.5,231.74,289.68,424.86,695.23,Monday,Friday,00:00:00,10:00:00
344,1001414,1001460,241.39999999999998,231.74,347.62,434.52,637.3,1042.85,Thuesday,Saturday,10:00:00,18:00:00
344,1001414,1001460,241.39999999999998,154.5,231.74,289.68,424.86,695.23,Wednesday,Sunday,18:00:00,23:59:59
344,1001414,1001460,241.39999999999998,135.18,202.78,253.47,371.76,608.33,Saturday,Sunday,00:00:00,23:59:59
345,1001414,1001461,254.2,162.69,244.03,305.04,447.39,732.1,Monday,Friday,00:00:00,10:00:00
345,1001414,1001461,254.2,244.03,366.05,457.56,671.09,1098.14,Thuesday,Saturday,10:00:00,18:00:00
345,1001414,1001461,254.2,162.69,244.03,305.04,447.39,732.1,Wednesday,Sunday,18:00:00,23:59:59
345,1001414,1001461,254.2,142.35,213.53,266.91,391.47,640.58,Saturday,Sunday,00:00:00,23:59:59
346,1001414,1001462,259.3,165.95,248.93,311.16,456.37,746.78,Monday,Friday,00:00:00,10:00:00
346,1001414,1001462,259.3,248.93,373.39,466.74,684.55,1120.18,Thuesday,Saturday,10:00:00,18:00:00
346,1001414,1001462,259.3,165.95,248.93,311.16,456.37,746.78,Wednesday,Sunday,18:00:00,23:59:59
346,1001414,1001462,259.3,145.21,217.81,272.26,399.32,653.44,Saturday,Sunday,00:00:00,23:59:59
347,1001414,1001464,286.0,183.04,274.56,343.2,503.36,823.68,Monday,Friday,00:00:00,10:00:00
347,1001414,1001464,286.0,274.56,411.84,514.8,755.04,1235.52,Thuesday,Saturday,10:00:00,18:00:00
347,1001414,1001464,286.0,183.04,274.56,343.2,503.36,823.68,Wednesday,Sunday,18:00:00,23:59:59
347,1001414,1001464,286.0,160.16,240.24,300.3,440.44,720.72,Saturday,Sunday,00:00:00,23:59:59
348,1001414,1001466,294.5,188.48,282.72,353.4,518.32,848.16,Monday,Friday,00:00:00,10:00:00
348,1001414,1001466,294.5,282.72,424.08,530.1,777.48,1272.24,Thuesday,Saturday,10:00:00,18:00:00
348,1001414,1001466,294.5,188.48,282.72,353.4,518.32,848.16,Wednesday,Sunday,18:00:00,23:59:59
348,1001414,1001466,294.5,164.92,247.38,309.22,453.53,742.14,Saturday,Sunday,00:00:00,23:59:59
349,1001414,1001468,305.2,195.33,292.99,366.24,537.15,878.98,Monday,Friday,00:00:00,10:00:00
349,1001414,1001468,305.2,292.99,439.49,549.36,805.73,1318.46,Thuesday,Saturday,10:00:00,18:00:00
349,1001414,1001468,305.2,195.33,292.99,366.24,537.15,878.98,Wednesday,Sunday,18:00:00,23:59:59
349,1001414,1001468,305.2,170.91,256.37,320.46,470.01,769.1,Saturday,Sunday,00:00:00,23:59:59
350,1001414,1001470,315.8,202.11,303.17,378.96,555.81,909.5,Monday,Friday,00:00:00,10:00:00
350,1001414,1001470,315.8,303.17,454.75,568.44,833.71,1364.26,Thuesday,Saturday,10:00:00,18:00:00
350,1001414,1001470,315.8,202.11,303.17,378.96,555.81,909.5,Wednesday,Sunday,18:00:00,23:59:59
350,1001414,1001470,315.8,176.85,265.27,331.59,486.33,795.82,Saturday,Sunday,00:00:00,23:59:59
351,1001414,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Monday,Friday,00:00:00,10:00:00
351,1001414,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Thuesday,Saturday,10:00:00,18:00:00
351,1001414,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,Sunday,18:00:00,23:59:59
351,1001414,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,Sunday,00:00:00,23:59:59
352,1001416,1001400,125.69999999999999,80.45,120.67,150.84,221.23,362.02,Monday,Friday,00:00:00,10:00:00
352,1001416,1001400,125.69999999999999,120.67,181.01,226.26,331.85,543.02,Thuesday,Saturday,10:00:00,18:00:00
352,1001416,1001400,125.69999999999999,80.45,120.67,150.84,221.23,362.02,Wednesday,Sunday,18:00:00,23:59:59
352,1001416,1001400,125.69999999999999,70.39,105.59,131.98,193.58,316.76,Saturday,Sunday,00:00:00,23:59:59
353,1001416,1001402,116.0,74.24,111.36,139.2,204.16,334.08,Monday,Friday,00:00:00,10:00:00
353,1001416,1001402,116.0,111.36,167.04,208.8,306.24,501.12,Thuesday,Saturday,10:00:00,18:00:00
353,1001416,1001402,116.0,74.24,111.36,139.2,204.16,334.08,Wednesday,Sunday,18:00:00,23:59:59
353,1001416,1001402,116.0,64.96,97.44,121.8,178.64,292.32,Saturday,Sunday,00:00:00,23:59:59
354,1001416,1001404,95.80000000000001,61.31,91.97,114.96,168.61,275.9,Monday,Friday,00:00:00,10:00:00
354,1001416,1001404,95.80000000000001,91.97,137.95,172.44,252.91,413.86,Thuesday,Saturday,10:00:00,18:00:00
354,1001416,1001404,95.80000000000001,61.31,91.97,114.96,168.61,275.9,Wednesday,Sunday,18:00:00,23:59:59
354,1001416,1001404,95.80000000000001,53.65,80.47,100.59,147.53,241.42,Saturday,Sunday,00:00:00,23:59:59
355,1001416,1001406,79.8,51.07,76.61,95.76,140.45,229.82,Monday,Friday,00:00:00,10:00:00
355,1001416,1001406,79.8,76.61,114.91,143.64,210.67,344.74,Thuesday,Saturday,10:00:00,18:00:00
355,1001416,1001406,79.8,51.07,76.61,95.76,140.45,229.82,Wednesday,Sunday,18:00:00,23:59:59
355,1001416,1001406,79.8,44.69,67.03,83.79,122.89,201.1,Saturday,Sunday,00:00:00,23:59:59
356,1001416,1001408,58.099999999999994,37.18,55.78,69.72,102.26,167.33,Monday,Friday,00:00:00,10:00:00
356,1001416,1001408,58.099999999999994,55.78,83.66,104.58,153.38,250.99,Thuesday,Saturday,10:00:00,18:00:00
356,1001416,1001408,58.099999999999994,37.18,55.78,69.72,102.26,167.33,Wednesday,Sunday,18:00:00,23:59:59
356,1001416,1001408,58.099999999999994,32.54,48.8,61.0,89.47,146.41,Saturday,Sunday,00:00:00,23:59:59
357,1001416,1001410,47.0,30.08,45.12,56.4,82.72,135.36,Monday,Friday,00:00:00,10:00:00
357,1001416,1001410,47.0,45.12,67.68,84.6,124.08,203.04,Thuesday,Saturday,10:00:00,18:00:00
357,1001416,1001410,47.0,30.08,45.12,56.4,82.72,135.36,Wednesday,Sunday,18:00:00,23:59:59
357,1001416,1001410,47.0,26.32,39.48,49.35,72.38,118.44,Saturday,Sunday,00:00:00,23:59:59
358,1001416,1001412,31.4,20.1,30.14,37.68,55.26,90.43,Monday,Friday,00:00:00,10:00:00
358,1001416,1001412,31.4,30.14,45.22,56.52,82.9,135.65,Thuesday,Saturday,10:00:00,18:00:00
358,1001416,1001412,31.4,20.1,30.14,37.68,55.26,90.43,Wednesday,Sunday,18:00:00,23:59:59
358,1001416,1001412,31.4,17.58,26.38,32.97,48.36,79.13,Saturday,Sunday,00:00:00,23:59:59
359,1001416,1001414,13.2,8.45,12.67,15.84,23.23,38.02,Monday,Friday,00:00:00,10:00:00
359,1001416,1001414,13.2,12.67,19.01,23.76,34.85,57.02,Thuesday,Saturday,10:00:00,18:00:00
359,1001416,1001414,13.2,8.45,12.67,15.84,23.23,38.02,Wednesday,Sunday,18:00:00,23:59:59
359,1001416,1001414,13.2,7.39,11.09,13.86,20.33,33.26,Saturday,Sunday,00:00:00,23:59:59
